user_id,price_sensitivity,meal_size_preference,loyalty_status,frequent_order_time,past_orders,average_order_value,current_time,current_weather,cart_status,device_type,page_view,current_promotion,banner_shown,converted
4429,High,Large,Silver,Lunch,17,47,Lunch,Rainy,Partial,Mobile,Burgers,Free Drink Offer,loyalty_banner,0
4430,High,Medium,Silver,Late Night,8,64,Dinner,Rainy,Full,Mobile,Combos,Summer Special,meal_time_banner,1
4431,Medium,Large,Silver,Breakfast,3,124,Lunch,Cold,Empty,Mobile,Burgers,Summer Special,discount_banner,1
4432,Low,Medium,Silver,Lunch,7,67,Dinner,Cold,Empty,Mobile,Drinks,Summer Special,combo_banner,1
4433,High,Small,Gold,Late Night,19,34,Late Night,Cold,Full,Desktop,Burgers,Free Drink Offer,meal_time_banner,0
4434,High,Small,Regular,Dinner,8,147,Lunch,Cold,Partial,Mobile,Offers,Summer Special,meal_time_banner,1
4435,High,Small,Regular,Dinner,14,82,Dinner,Cold,Full,Desktop,Drinks,Free Drink Offer,weather_banner,0
4436,High,Large,Silver,Late Night,14,78,Breakfast,Rainy,Full,Mobile,Offers,None,discount_banner,1
4437,Medium,Large,Gold,Dinner,2,22,Lunch,Cold,Full,Desktop,Drinks,Summer Special,meal_time_banner,1
4438,Medium,Large,Silver,Dinner,6,58,Lunch,Hot,Empty,Mobile,Drinks,Summer Special,loyalty_banner,1
4439,High,Small,Regular,Lunch,16,41,Dinner,Cold,Empty,Mobile,Offers,None,discount_banner,0
4440,Low,Medium,Regular,Dinner,9,120,Late Night,Rainy,Empty,Desktop,Drinks,None,loyalty_banner,1
4441,High,Small,Gold,Lunch,15,146,Dinner,Hot,Partial,Desktop,Combos,Free Drink Offer,combo_banner,0
4442,Low,Small,Regular,Breakfast,19,39,Dinner,Rainy,Empty,Desktop,Offers,None,meal_time_banner,0
4443,High,Medium,Gold,Dinner,15,110,Lunch,Cold,Empty,Desktop,Drinks,Summer Special,combo_banner,0
4444,Low,Medium,Silver,Breakfast,12,38,Dinner,Rainy,Full,Mobile,Combos,None,loyalty_banner,1
4445,High,Medium,Silver,Dinner,9,85,Breakfast,Rainy,Partial,Mobile,Combos,None,combo_banner,0
4446,Low,Medium,Gold,Late Night,16,57,Dinner,Cold,Full,Mobile,Drinks,Summer Special,loyalty_banner,0
4447,High,Small,Silver,Late Night,6,149,Breakfast,Rainy,Full,Desktop,Combos,Free Drink Offer,weather_banner,0
4448,High,Large,Gold,Breakfast,15,56,Breakfast,Rainy,Full,Mobile,Drinks,Summer Special,weather_banner,1
4449,Low,Small,Silver,Breakfast,13,97,Dinner,Rainy,Full,Desktop,Drinks,Summer Special,combo_banner,0
4450,Medium,Medium,Silver,Breakfast,10,64,Late Night,Hot,Empty,Desktop,Drinks,None,loyalty_banner,0
4451,Low,Large,Regular,Late Night,14,100,Breakfast,Rainy,Partial,Mobile,Drinks,None,meal_time_banner,0
4452,Medium,Large,Regular,Breakfast,3,103,Breakfast,Cold,Empty,Mobile,Combos,Summer Special,discount_banner,0
4453,High,Small,Gold,Late Night,12,143,Breakfast,Cold,Full,Desktop,Burgers,None,combo_banner,0
4454,Low,Small,Silver,Breakfast,1,112,Late Night,Rainy,Empty,Mobile,Offers,Free Drink Offer,meal_time_banner,1
4455,Low,Small,Silver,Lunch,16,125,Dinner,Cold,Partial,Desktop,Burgers,None,loyalty_banner,0
4456,Low,Large,Silver,Lunch,10,121,Late Night,Hot,Empty,Desktop,Drinks,Free Drink Offer,loyalty_banner,1
4457,Medium,Large,Regular,Dinner,9,111,Dinner,Cold,Empty,Mobile,Drinks,Summer Special,combo_banner,1
4458,Medium,Large,Gold,Lunch,18,115,Breakfast,Cold,Partial,Desktop,Drinks,None,meal_time_banner,0
4459,High,Medium,Gold,Breakfast,1,99,Lunch,Rainy,Full,Desktop,Burgers,None,combo_banner,0
4460,Medium,Medium,Gold,Lunch,10,67,Breakfast,Hot,Full,Mobile,Offers,Free Drink Offer,weather_banner,0
4461,Medium,Small,Silver,Lunch,7,50,Dinner,Hot,Full,Mobile,Burgers,Free Drink Offer,loyalty_banner,1
4462,High,Large,Gold,Breakfast,10,20,Late Night,Cold,Partial,Mobile,Offers,Summer Special,weather_banner,0
4463,Low,Small,Regular,Lunch,12,145,Breakfast,Cold,Empty,Desktop,Drinks,Summer Special,combo_banner,0
4464,Low,Large,Regular,Breakfast,11,149,Breakfast,Rainy,Full,Desktop,Combos,Summer Special,loyalty_banner,0
4465,High,Small,Gold,Lunch,9,65,Dinner,Rainy,Partial,Desktop,Combos,Summer Special,combo_banner,1
4466,Low,Medium,Silver,Breakfast,5,20,Dinner,Hot,Partial,Desktop,Burgers,Free Drink Offer,discount_banner,0
4467,Medium,Large,Regular,Late Night,4,89,Lunch,Rainy,Partial,Desktop,Combos,None,meal_time_banner,1
4468,High,Medium,Regular,Late Night,13,85,Breakfast,Hot,Full,Desktop,Combos,None,loyalty_banner,0
4469,High,Large,Silver,Dinner,8,21,Breakfast,Hot,Partial,Desktop,Offers,Summer Special,loyalty_banner,0
4470,High,Small,Silver,Lunch,16,88,Breakfast,Cold,Full,Mobile,Drinks,None,weather_banner,1
4471,Low,Large,Gold,Dinner,1,32,Lunch,Hot,Empty,Mobile,Combos,Summer Special,discount_banner,1
4472,High,Medium,Regular,Breakfast,17,102,Lunch,Hot,Partial,Desktop,Drinks,None,weather_banner,1
4473,High,Large,Regular,Late Night,15,66,Breakfast,Hot,Partial,Mobile,Drinks,None,meal_time_banner,0
4474,High,Small,Gold,Breakfast,15,148,Dinner,Hot,Full,Mobile,Drinks,None,combo_banner,0
4475,Low,Large,Gold,Dinner,18,132,Late Night,Cold,Full,Desktop,Drinks,None,discount_banner,1
4476,Medium,Medium,Regular,Breakfast,6,51,Breakfast,Rainy,Full,Desktop,Combos,Free Drink Offer,weather_banner,0
4477,High,Small,Regular,Breakfast,2,115,Breakfast,Rainy,Empty,Mobile,Burgers,None,combo_banner,0
4478,Medium,Medium,Silver,Breakfast,5,30,Breakfast,Hot,Full,Desktop,Combos,Free Drink Offer,meal_time_banner,0
4479,Low,Large,Silver,Breakfast,19,27,Dinner,Rainy,Partial,Desktop,Burgers,Free Drink Offer,meal_time_banner,0
4480,Low,Medium,Regular,Late Night,7,121,Lunch,Rainy,Empty,Desktop,Burgers,Free Drink Offer,discount_banner,0
4481,Low,Large,Regular,Breakfast,9,25,Late Night,Hot,Full,Mobile,Drinks,None,discount_banner,1
4482,Low,Small,Silver,Breakfast,2,21,Late Night,Hot,Full,Mobile,Combos,Summer Special,loyalty_banner,1
4483,Medium,Medium,Gold,Late Night,7,92,Lunch,Rainy,Partial,Desktop,Offers,Summer Special,meal_time_banner,1
4484,High,Medium,Gold,Breakfast,14,22,Breakfast,Cold,Partial,Mobile,Burgers,Free Drink Offer,loyalty_banner,0
4485,Low,Large,Regular,Breakfast,15,85,Breakfast,Rainy,Full,Mobile,Burgers,Free Drink Offer,combo_banner,0
4486,Low,Medium,Regular,Dinner,12,45,Late Night,Hot,Empty,Mobile,Combos,None,discount_banner,0
4487,Medium,Medium,Silver,Late Night,4,113,Late Night,Rainy,Full,Desktop,Offers,Summer Special,loyalty_banner,1
4488,Medium,Small,Regular,Lunch,13,121,Breakfast,Rainy,Empty,Desktop,Offers,Free Drink Offer,meal_time_banner,1
4489,Low,Large,Gold,Breakfast,9,94,Dinner,Cold,Partial,Desktop,Burgers,Summer Special,combo_banner,1
4490,High,Large,Silver,Dinner,12,108,Breakfast,Rainy,Partial,Desktop,Combos,Summer Special,discount_banner,0
4491,High,Small,Silver,Late Night,10,135,Dinner,Rainy,Empty,Desktop,Offers,None,meal_time_banner,0
4492,Low,Small,Gold,Breakfast,9,49,Breakfast,Hot,Empty,Desktop,Drinks,Free Drink Offer,weather_banner,0
4493,Medium,Large,Gold,Lunch,7,62,Late Night,Cold,Partial,Desktop,Offers,None,combo_banner,1
4494,Low,Small,Silver,Breakfast,12,39,Breakfast,Rainy,Empty,Desktop,Burgers,Summer Special,combo_banner,0
4495,Low,Small,Regular,Dinner,16,71,Breakfast,Rainy,Partial,Mobile,Drinks,Summer Special,weather_banner,0
4496,Medium,Small,Gold,Late Night,15,40,Lunch,Hot,Full,Desktop,Offers,Free Drink Offer,discount_banner,0
4497,Low,Large,Silver,Dinner,7,60,Breakfast,Hot,Empty,Mobile,Offers,Free Drink Offer,meal_time_banner,0
4498,Low,Small,Regular,Late Night,8,143,Breakfast,Cold,Empty,Mobile,Offers,None,combo_banner,0
4499,Low,Medium,Regular,Lunch,7,127,Breakfast,Cold,Partial,Desktop,Burgers,None,loyalty_banner,0
4500,Medium,Medium,Silver,Breakfast,11,71,Late Night,Cold,Empty,Mobile,Drinks,None,discount_banner,1
4501,High,Large,Gold,Dinner,4,21,Breakfast,Hot,Empty,Desktop,Burgers,Free Drink Offer,discount_banner,0
4502,High,Small,Regular,Lunch,18,63,Dinner,Hot,Full,Desktop,Offers,Free Drink Offer,meal_time_banner,0
4503,Medium,Medium,Gold,Lunch,19,60,Dinner,Hot,Partial,Mobile,Combos,Free Drink Offer,weather_banner,1
4504,High,Large,Silver,Breakfast,7,89,Breakfast,Hot,Empty,Desktop,Drinks,Summer Special,combo_banner,0
4505,Low,Medium,Gold,Dinner,13,26,Late Night,Cold,Full,Mobile,Combos,None,combo_banner,0
4506,High,Small,Regular,Breakfast,9,57,Dinner,Cold,Full,Mobile,Burgers,None,loyalty_banner,0
4507,Low,Large,Silver,Breakfast,18,28,Breakfast,Cold,Full,Mobile,Drinks,Free Drink Offer,loyalty_banner,0
4508,High,Medium,Regular,Late Night,7,72,Breakfast,Hot,Empty,Mobile,Drinks,Free Drink Offer,loyalty_banner,0
4509,Medium,Large,Regular,Late Night,16,47,Dinner,Hot,Partial,Desktop,Offers,None,loyalty_banner,0
4510,High,Medium,Silver,Breakfast,5,147,Late Night,Hot,Full,Desktop,Burgers,Summer Special,meal_time_banner,0
4511,High,Medium,Silver,Late Night,7,38,Late Night,Hot,Empty,Desktop,Offers,None,meal_time_banner,0
4512,High,Small,Gold,Dinner,6,32,Dinner,Rainy,Partial,Desktop,Offers,Free Drink Offer,loyalty_banner,1
4513,Medium,Small,Silver,Late Night,2,30,Breakfast,Cold,Partial,Mobile,Burgers,None,loyalty_banner,0
4514,High,Medium,Gold,Lunch,7,21,Late Night,Cold,Full,Mobile,Offers,None,loyalty_banner,1
4515,Medium,Large,Silver,Breakfast,9,145,Lunch,Rainy,Empty,Mobile,Burgers,None,combo_banner,1
4516,Low,Large,Regular,Breakfast,13,75,Breakfast,Cold,Full,Desktop,Combos,Summer Special,meal_time_banner,1
4517,High,Small,Gold,Dinner,17,107,Late Night,Hot,Partial,Desktop,Offers,Free Drink Offer,discount_banner,0
4518,Medium,Medium,Silver,Breakfast,17,71,Breakfast,Cold,Empty,Mobile,Drinks,None,meal_time_banner,0
4519,Medium,Small,Gold,Late Night,15,144,Lunch,Hot,Full,Desktop,Drinks,Summer Special,meal_time_banner,0
4520,High,Medium,Gold,Lunch,18,124,Dinner,Hot,Partial,Desktop,Combos,None,combo_banner,0
4521,Low,Medium,Gold,Breakfast,15,71,Lunch,Hot,Empty,Mobile,Drinks,Summer Special,combo_banner,1
4522,Medium,Small,Regular,Late Night,11,53,Breakfast,Rainy,Empty,Desktop,Combos,Free Drink Offer,loyalty_banner,0
4523,High,Large,Silver,Lunch,12,41,Dinner,Cold,Full,Mobile,Combos,Free Drink Offer,weather_banner,0
4524,Low,Small,Silver,Breakfast,17,82,Lunch,Hot,Full,Desktop,Offers,Summer Special,meal_time_banner,0
4525,Medium,Medium,Gold,Breakfast,12,34,Late Night,Cold,Partial,Mobile,Burgers,Summer Special,weather_banner,1
4526,Medium,Small,Silver,Breakfast,7,57,Lunch,Rainy,Full,Desktop,Combos,None,discount_banner,0
4527,Low,Large,Regular,Lunch,7,124,Breakfast,Cold,Empty,Desktop,Drinks,Summer Special,loyalty_banner,1
4528,Low,Large,Gold,Breakfast,10,74,Late Night,Cold,Full,Mobile,Drinks,Free Drink Offer,meal_time_banner,0
4529,High,Medium,Regular,Breakfast,16,136,Lunch,Cold,Empty,Mobile,Burgers,Free Drink Offer,combo_banner,1
4530,High,Small,Regular,Late Night,11,139,Breakfast,Cold,Partial,Desktop,Offers,Free Drink Offer,combo_banner,0
4531,Medium,Large,Silver,Late Night,16,85,Dinner,Rainy,Full,Desktop,Drinks,Free Drink Offer,weather_banner,0
4532,Low,Small,Silver,Late Night,2,85,Lunch,Cold,Empty,Mobile,Offers,Free Drink Offer,combo_banner,1
4533,Low,Large,Gold,Late Night,2,91,Dinner,Hot,Partial,Desktop,Combos,Free Drink Offer,weather_banner,0
4534,Low,Medium,Regular,Breakfast,18,94,Late Night,Rainy,Empty,Desktop,Drinks,Free Drink Offer,loyalty_banner,1
4535,Medium,Medium,Silver,Lunch,5,28,Dinner,Cold,Partial,Mobile,Combos,None,weather_banner,0
4536,Low,Small,Gold,Breakfast,14,108,Breakfast,Cold,Full,Mobile,Drinks,Free Drink Offer,meal_time_banner,1
4537,Low,Medium,Gold,Dinner,8,50,Late Night,Hot,Partial,Desktop,Drinks,Summer Special,combo_banner,0
4538,Medium,Large,Silver,Lunch,6,40,Lunch,Rainy,Empty,Mobile,Burgers,Summer Special,combo_banner,1
4539,High,Medium,Regular,Dinner,9,57,Dinner,Rainy,Empty,Mobile,Combos,None,meal_time_banner,0
4540,High,Large,Gold,Breakfast,6,71,Late Night,Hot,Partial,Mobile,Burgers,Free Drink Offer,discount_banner,1
4541,Medium,Large,Silver,Lunch,17,95,Late Night,Cold,Full,Desktop,Burgers,Free Drink Offer,loyalty_banner,1
4542,Low,Medium,Gold,Lunch,8,102,Lunch,Cold,Empty,Desktop,Burgers,Free Drink Offer,weather_banner,0
4543,Medium,Large,Silver,Late Night,3,98,Lunch,Rainy,Full,Desktop,Burgers,Free Drink Offer,loyalty_banner,0
4544,High,Large,Gold,Breakfast,12,57,Lunch,Rainy,Partial,Mobile,Offers,Free Drink Offer,meal_time_banner,1
4545,High,Small,Regular,Dinner,13,81,Lunch,Cold,Partial,Mobile,Offers,Free Drink Offer,loyalty_banner,0
4546,Medium,Small,Gold,Lunch,18,91,Dinner,Hot,Empty,Mobile,Offers,None,discount_banner,0
4547,Medium,Small,Silver,Lunch,11,121,Late Night,Hot,Empty,Desktop,Combos,None,loyalty_banner,0
4548,High,Medium,Silver,Late Night,2,147,Lunch,Cold,Full,Mobile,Offers,Summer Special,weather_banner,0
4549,Medium,Small,Silver,Lunch,14,92,Late Night,Hot,Partial,Mobile,Combos,Summer Special,meal_time_banner,1
4550,High,Large,Regular,Late Night,1,82,Late Night,Rainy,Full,Mobile,Drinks,Summer Special,discount_banner,1
4551,Medium,Medium,Silver,Lunch,15,132,Breakfast,Cold,Full,Desktop,Offers,Free Drink Offer,discount_banner,0
4552,Medium,Medium,Silver,Lunch,18,102,Breakfast,Hot,Full,Mobile,Drinks,None,discount_banner,0
4553,Medium,Medium,Regular,Breakfast,18,41,Lunch,Hot,Partial,Desktop,Offers,None,combo_banner,0
4554,High,Medium,Silver,Lunch,17,45,Lunch,Rainy,Partial,Desktop,Burgers,Free Drink Offer,loyalty_banner,0
4555,Medium,Large,Silver,Late Night,1,106,Breakfast,Rainy,Full,Mobile,Offers,Free Drink Offer,weather_banner,1
4556,High,Large,Regular,Late Night,14,149,Late Night,Cold,Full,Desktop,Combos,None,combo_banner,0
4557,High,Small,Gold,Late Night,16,116,Lunch,Rainy,Full,Desktop,Drinks,Summer Special,weather_banner,0
4558,Medium,Medium,Silver,Dinner,4,92,Dinner,Rainy,Partial,Desktop,Burgers,Summer Special,weather_banner,0
4559,Medium,Small,Gold,Lunch,6,62,Lunch,Cold,Partial,Desktop,Offers,Summer Special,weather_banner,1
4560,High,Large,Regular,Breakfast,16,107,Lunch,Hot,Partial,Desktop,Burgers,Summer Special,weather_banner,0
4561,High,Medium,Silver,Breakfast,6,116,Dinner,Rainy,Full,Desktop,Drinks,Summer Special,loyalty_banner,0
4562,Low,Large,Silver,Dinner,15,59,Lunch,Cold,Partial,Desktop,Combos,Summer Special,loyalty_banner,1
4563,High,Small,Regular,Lunch,1,38,Late Night,Rainy,Full,Mobile,Offers,None,weather_banner,1
4564,Low,Large,Silver,Late Night,7,39,Dinner,Rainy,Empty,Desktop,Drinks,Free Drink Offer,weather_banner,0
4565,Low,Medium,Gold,Dinner,11,138,Dinner,Hot,Full,Mobile,Drinks,None,discount_banner,1
4566,Low,Medium,Gold,Dinner,1,92,Breakfast,Rainy,Partial,Desktop,Combos,None,combo_banner,1
4567,Medium,Small,Regular,Late Night,8,101,Late Night,Rainy,Empty,Desktop,Drinks,Free Drink Offer,loyalty_banner,0
4568,Medium,Medium,Silver,Dinner,14,124,Breakfast,Rainy,Empty,Mobile,Burgers,Summer Special,discount_banner,1
4569,High,Large,Silver,Dinner,5,73,Late Night,Hot,Empty,Mobile,Offers,Summer Special,meal_time_banner,1
4570,Low,Large,Regular,Late Night,13,101,Lunch,Rainy,Empty,Desktop,Drinks,Free Drink Offer,discount_banner,0
4571,Medium,Large,Gold,Lunch,15,59,Breakfast,Cold,Full,Mobile,Offers,None,combo_banner,1
4572,Medium,Large,Gold,Breakfast,9,119,Lunch,Cold,Full,Desktop,Offers,Free Drink Offer,meal_time_banner,0
4573,Medium,Small,Regular,Breakfast,8,46,Lunch,Hot,Partial,Desktop,Combos,None,weather_banner,0
4574,Medium,Large,Silver,Late Night,19,66,Breakfast,Hot,Partial,Desktop,Offers,Free Drink Offer,discount_banner,1
4575,Medium,Small,Gold,Late Night,17,131,Breakfast,Hot,Partial,Mobile,Combos,Free Drink Offer,combo_banner,0
4576,Low,Large,Silver,Lunch,19,138,Lunch,Rainy,Partial,Desktop,Drinks,None,discount_banner,0
4577,Low,Small,Gold,Dinner,18,78,Lunch,Hot,Empty,Desktop,Drinks,Summer Special,combo_banner,0
4578,Low,Large,Silver,Lunch,18,96,Late Night,Cold,Partial,Mobile,Drinks,None,discount_banner,1
4579,Low,Large,Gold,Dinner,4,145,Lunch,Cold,Partial,Desktop,Offers,None,combo_banner,0
4580,High,Small,Silver,Dinner,2,26,Dinner,Rainy,Full,Desktop,Offers,Summer Special,weather_banner,0
4581,Low,Medium,Regular,Lunch,5,69,Lunch,Rainy,Empty,Mobile,Burgers,Summer Special,combo_banner,0
4582,Medium,Medium,Gold,Late Night,17,123,Lunch,Rainy,Partial,Mobile,Offers,Summer Special,loyalty_banner,1
4583,Low,Medium,Regular,Late Night,7,85,Lunch,Rainy,Empty,Desktop,Combos,None,discount_banner,0
4584,High,Small,Gold,Lunch,16,125,Breakfast,Cold,Partial,Mobile,Burgers,Free Drink Offer,meal_time_banner,1
4585,Medium,Medium,Gold,Dinner,1,26,Breakfast,Cold,Empty,Desktop,Offers,Summer Special,meal_time_banner,1
4586,Low,Medium,Gold,Dinner,12,27,Dinner,Hot,Empty,Mobile,Burgers,Free Drink Offer,meal_time_banner,1
4587,Low,Small,Silver,Dinner,19,51,Lunch,Rainy,Full,Mobile,Offers,None,combo_banner,1
4588,Low,Medium,Gold,Dinner,9,38,Late Night,Cold,Partial,Desktop,Offers,Summer Special,meal_time_banner,0
4589,Medium,Medium,Regular,Lunch,16,137,Late Night,Cold,Partial,Desktop,Burgers,None,combo_banner,1
4590,Medium,Medium,Silver,Breakfast,7,76,Lunch,Hot,Empty,Mobile,Combos,Free Drink Offer,meal_time_banner,1
4591,High,Small,Silver,Late Night,15,110,Lunch,Cold,Partial,Desktop,Combos,None,meal_time_banner,1
4592,Medium,Small,Gold,Late Night,12,40,Lunch,Cold,Full,Desktop,Offers,Summer Special,weather_banner,0
4593,Medium,Medium,Silver,Breakfast,4,140,Lunch,Rainy,Empty,Mobile,Burgers,Summer Special,weather_banner,0
4594,Low,Medium,Gold,Dinner,6,48,Lunch,Hot,Empty,Mobile,Combos,None,weather_banner,0
4595,Medium,Small,Regular,Breakfast,6,90,Breakfast,Rainy,Full,Desktop,Combos,Free Drink Offer,discount_banner,1
4596,Low,Medium,Silver,Breakfast,15,83,Dinner,Rainy,Partial,Mobile,Combos,None,combo_banner,1
4597,Low,Small,Silver,Breakfast,3,52,Breakfast,Hot,Empty,Mobile,Drinks,None,combo_banner,0
4598,Medium,Medium,Regular,Late Night,2,44,Late Night,Hot,Empty,Desktop,Combos,Summer Special,weather_banner,1
4599,High,Small,Regular,Late Night,5,45,Breakfast,Rainy,Partial,Desktop,Offers,Summer Special,weather_banner,0
4600,High,Large,Gold,Breakfast,8,55,Breakfast,Rainy,Partial,Desktop,Offers,Summer Special,meal_time_banner,0
4601,Medium,Large,Silver,Breakfast,19,30,Dinner,Rainy,Full,Desktop,Combos,None,meal_time_banner,0
4602,High,Small,Regular,Breakfast,16,49,Late Night,Rainy,Empty,Mobile,Combos,None,meal_time_banner,1
4603,Low,Large,Silver,Dinner,19,76,Late Night,Hot,Full,Desktop,Burgers,Free Drink Offer,discount_banner,1
4604,Low,Medium,Regular,Dinner,16,116,Lunch,Cold,Partial,Mobile,Drinks,None,weather_banner,0
4605,Medium,Small,Silver,Dinner,6,44,Dinner,Hot,Partial,Desktop,Offers,None,weather_banner,0
4606,High,Small,Regular,Late Night,1,115,Breakfast,Cold,Partial,Mobile,Drinks,Free Drink Offer,weather_banner,1
4607,High,Medium,Silver,Lunch,18,76,Breakfast,Hot,Full,Mobile,Burgers,Summer Special,meal_time_banner,0
4608,Low,Medium,Gold,Breakfast,8,142,Breakfast,Rainy,Full,Desktop,Combos,Summer Special,discount_banner,0
4609,Medium,Small,Silver,Breakfast,5,53,Late Night,Cold,Partial,Mobile,Combos,Free Drink Offer,loyalty_banner,1
4610,High,Medium,Gold,Lunch,12,105,Late Night,Hot,Full,Mobile,Drinks,Free Drink Offer,loyalty_banner,1
4611,Medium,Small,Gold,Breakfast,18,73,Breakfast,Hot,Empty,Desktop,Offers,Free Drink Offer,meal_time_banner,1
4612,High,Medium,Gold,Dinner,5,70,Late Night,Hot,Full,Desktop,Combos,None,meal_time_banner,0
4613,Low,Small,Silver,Dinner,13,25,Lunch,Rainy,Full,Desktop,Drinks,Summer Special,weather_banner,0
4614,Low,Medium,Silver,Lunch,12,73,Breakfast,Hot,Empty,Mobile,Burgers,Free Drink Offer,combo_banner,0
4615,Medium,Medium,Gold,Dinner,16,36,Breakfast,Hot,Full,Mobile,Drinks,None,meal_time_banner,0
4616,Low,Large,Regular,Lunch,14,107,Lunch,Rainy,Full,Mobile,Drinks,Summer Special,meal_time_banner,1
4617,High,Large,Silver,Dinner,11,21,Late Night,Cold,Empty,Mobile,Offers,None,loyalty_banner,1
4618,Low,Large,Silver,Breakfast,9,39,Breakfast,Cold,Full,Mobile,Drinks,Free Drink Offer,meal_time_banner,0
4619,Medium,Medium,Silver,Late Night,10,110,Lunch,Rainy,Full,Mobile,Drinks,Free Drink Offer,combo_banner,1
4620,Medium,Small,Silver,Dinner,16,25,Dinner,Cold,Full,Desktop,Drinks,Free Drink Offer,weather_banner,0
4621,Medium,Medium,Gold,Lunch,19,138,Lunch,Hot,Full,Desktop,Offers,Free Drink Offer,combo_banner,0
4622,High,Large,Regular,Late Night,10,98,Breakfast,Hot,Empty,Mobile,Burgers,Free Drink Offer,discount_banner,1
4623,High,Medium,Regular,Breakfast,4,74,Lunch,Cold,Empty,Desktop,Offers,Free Drink Offer,meal_time_banner,0
4624,High,Large,Regular,Late Night,8,67,Late Night,Cold,Full,Desktop,Combos,None,meal_time_banner,0
4625,High,Large,Regular,Lunch,11,77,Breakfast,Cold,Full,Desktop,Combos,Summer Special,combo_banner,0
4626,High,Small,Gold,Breakfast,6,25,Breakfast,Rainy,Empty,Mobile,Drinks,Summer Special,discount_banner,0
4627,Low,Small,Silver,Breakfast,4,49,Late Night,Cold,Empty,Mobile,Combos,Summer Special,weather_banner,0
4628,High,Large,Silver,Dinner,5,55,Late Night,Rainy,Partial,Mobile,Offers,None,combo_banner,0
4629,High,Large,Gold,Late Night,18,129,Late Night,Cold,Empty,Desktop,Drinks,None,loyalty_banner,0
4630,Low,Medium,Silver,Dinner,3,140,Dinner,Rainy,Full,Desktop,Offers,Free Drink Offer,discount_banner,1
4631,High,Large,Gold,Breakfast,7,22,Breakfast,Rainy,Empty,Mobile,Combos,Summer Special,weather_banner,0
4632,Medium,Medium,Regular,Dinner,12,109,Breakfast,Hot,Full,Desktop,Combos,None,discount_banner,1
4633,High,Large,Gold,Dinner,3,49,Breakfast,Cold,Empty,Mobile,Offers,None,loyalty_banner,0
4634,High,Small,Silver,Lunch,17,134,Lunch,Hot,Empty,Mobile,Offers,Summer Special,discount_banner,0
